fecha,indicativo,nombre,provincia,altitud,tmed,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin,prec
2020-05-14,7020C,MURCIA AEROPUERTO,MURCIA,205,16.4,11.9,08:40,20.8,15:00,31,"5,8","11,9",07:40,"986,4",22,"980,3",02,78.0,96.0,05:30,48.0,15:20,
2020-05-15,7020C,MURCIA AEROPUERTO,MURCIA,205,16.0,13.1,,18.8,14:50,99,"4,7","9,7",Varias,"991,0",23,"985,6",01,69.0,92.0,23:50,57.0,08:00,
2020-05-16,7020C,MURCIA AEROPUERTO,MURCIA,205,17.8,13.0,12:50,22.5,11:40,06,"4,2","12,8",12:40,"995,9",22,"989,4",04,77.0,94.0,22:10,44.0,11:40,
2020-05-17,7020C,MURCIA AEROPUERTO,MURCIA,205,16.5,11.9,05:00,21.1,14:30,25,"1,9","8,3",14:30,"999,1",22,"994,8",02,74.0,96.0,05:10,57.0,15:10,
2020-05-18,7020C,MURCIA AEROPUERTO,MURCIA,205,20.4,13.7,,27.0,12:40,28,"3,3","9,7",12:40,"998,3",00,"995,1",16,57.0,92.0,00:00,26.0,12:40,
2020-05-19,7020C,MURCIA AEROPUERTO,MURCIA,205,21.4,14.3,03:00,28.5,14:30,20,"2,5","8,3",15:10,"996,0",00,"991,8",17,51.0,83.0,03:00,36.0,16:10,
2020-05-20,7020C,MURCIA AEROPUERTO,MURCIA,205,23.0,15.5,05:00,30.4,13:00,13,"1,9","9,2",13:40,"993,3",23,"990,8",Varias,46.0,80.0,21:50,32.0,17:00,
2020-05-21,7020C,MURCIA AEROPUERTO,MURCIA,205,22.6,16.8,01:50,28.3,11:30,10,"2,5","8,3",11:50,"998,0",22,"992,8",02,55.0,90.0,22:40,40.0,14:30,
2020-05-22,7020C,MURCIA AEROPUERTO,MURCIA,205,23.5,16.5,02:50,30.5,12:50,11,"2,5","9,2",13:20,"1001,2",23,"996,8",02,54.0,91.0,04:40,36.0,12:30,
2020-05-23,7020C,MURCIA AEROPUERTO,MURCIA,205,23.0,16.5,00:50,29.5,12:50,12,"1,9","7,8",12:30,"1001,7",10,"998,9",18,41.0,68.0,00:50,28.0,14:40,
2020-05-24,7020C,MURCIA AEROPUERTO,MURCIA,205,21.4,17.3,23:50,25.5,14:20,07,"6,1","11,4",09:10,"1003,4",10,"1000,8",02,58.0,81.0,23:50,39.0,10:40,
2020-05-25,7020C,MURCIA AEROPUERTO,MURCIA,205,20.4,15.8,03:50,25.0,11:50,09,"4,7","10,3",15:20,"1002,2",10,"999,8",18,45.0,82.0,04:30,28.0,08:10,
2020-05-26,7020C,MURCIA AEROPUERTO,MURCIA,205,20.3,15.9,02:20,24.7,12:00,10,"5,8","13,3",14:20,"1001,6",08,"999,3",Varias,61.0,75.0,19:40,46.0,10:40,
2020-05-27,7020C,MURCIA AEROPUERTO,MURCIA,205,21.9,17.9,02:40,25.9,Varias,07,"6,9","13,9",09:40,"1001,4",23,"998,2",17,49.0,80.0,22:50,37.0,Varias,
2020-05-28,7020C,MURCIA AEROPUERTO,MURCIA,205,21.2,17.4,23:40,25.1,10:50,06,"6,1","16,9",14:30,"1000,8",00,"995,4",15,49.0,80.0,01:40,36.0,16:20,
2020-05-29,7020C,MURCIA AEROPUERTO,MURCIA,205,20.6,15.4,23:59,25.8,13:50,09,"5,0","10,3",11:10,"996,5",00,"989,9",17,37.0,68.0,00:00,30.0,12:10,
2020-05-30,7020C,MURCIA AEROPUERTO,MURCIA,205,19.6,13.9,02:20,25.3,13:30,10,"3,1","9,2",14:00,"992,8",10,"990,2",18,41.0,82.0,04:10,33.0,18:20,
2020-05-31,7020C,MURCIA AEROPUERTO,MURCIA,205,20.1,14.0,00:50,26.2,11:20,10,"4,4","9,2",14:10,"991,5",00,"988,2",15,40.0,77.0,23:40,28.0,09:20,
2020-06-01,7020C,MURCIA AEROPUERTO,MURCIA,205,20.8,14.8,05:00,26.7,12:30,11,"2,5","8,9",13:50,"992,9",22,"990,4",04,50.0,88.0,22:20,33.0,12:10,
2020-06-02,7020C,MURCIA AEROPUERTO,MURCIA,205,20.2,13.4,05:00,26.9,14:00,12,"2,8","7,8",13:50,"992,9",Varias,"989,5",18,69.0,90.0,23:40,35.0,14:50,
2020-06-03,7020C,MURCIA AEROPUERTO,MURCIA,205,20.8,14.0,04:30,27.6,13:10,16,"3,3","9,2",13:00,"990,0",00,"981,5",20,62.0,97.0,02:50,40.0,23:20,
2020-06-04,7020C,MURCIA AEROPUERTO,MURCIA,205,24.4,17.6,23:59,31.1,12:10,34,"6,4","18,1",16:20,"987,6",23,"980,4",Varias,50.0,85.0,21:00,28.0,12:00,
2020-06-05,7020C,MURCIA AEROPUERTO,MURCIA,205,21.7,15.5,04:50,27.9,11:10,17,"4,2","9,7",13:20,"988,9",08,"987,0",Varias,54.0,92.0,Varias,34.0,11:30,
2020-06-06,7020C,MURCIA AEROPUERTO,MURCIA,205,23.2,16.4,04:20,30.0,13:10,14,"2,5","10,3",13:30,"988,2",00,"981,5",20,44.0,83.0,04:20,35.0,13:20,
2020-06-07,7020C,MURCIA AEROPUERTO,MURCIA,205,23.5,18.7,03:00,28.3,10:40,30,"2,5","13,9",13:50,"986,4",24,"982,5",02,39.0,69.0,00:00,32.0,10:40,
2020-06-08,7020C,MURCIA AEROPUERTO,MURCIA,205,19.4,14.6,11:30,24.1,,05,"1,7","16,4",11:30,"992,9",22,"986,4",00,86.0,96.0,11:40,41.0,00:00,
2020-06-09,7020C,MURCIA AEROPUERTO,MURCIA,205,19.4,15.4,23:59,23.5,11:40,19,"3,1","10,8",15:50,"993,5",10,"991,6",17,68.0,95.0,04:30,52.0,10:00,
2020-06-10,7020C,MURCIA AEROPUERTO,MURCIA,205,20.2,14.8,01:40,25.6,15:20,14,"3,1","8,9",14:50,"993,2",00,"989,2",20,65.0,94.0,00:30,44.0,15:30,
2020-06-11,7020C,MURCIA AEROPUERTO,MURCIA,205,21.3,15.1,03:00,27.5,11:50,20,"3,9","11,4",13:30,"989,4",00,"980,1",17,55.0,92.0,03:00,37.0,11:50,
2020-06-12,7020C,MURCIA AEROPUERTO,MURCIA,205,22.2,18.3,05:00,26.2,13:00,21,"6,7","13,9",14:40,"986,9",24,"981,6",03,45.0,62.0,20:10,35.0,23:50,
2020-06-13,7020C,MURCIA AEROPUERTO,MURCIA,205,21.4,16.6,23:00,26.1,11:50,20,"5,6","10,8",14:10,"993,6",23,"986,9",00,40.0,61.0,23:00,27.0,11:30,
2020-06-14,7020C,MURCIA AEROPUERTO,MURCIA,205,21.8,15.6,Varias,27.9,14:10,11,"3,6","8,9",13:00,"995,6",22,"992,5",03,39.0,68.0,02:40,28.0,Varias,
2020-06-15,7020C,MURCIA AEROPUERTO,MURCIA,205,23.6,16.3,01:00,31.0,12:20,32,"4,4","11,4",08:10,"996,3",Varias,"993,9",24,36.0,69.0,05:00,23.0,11:50,
2020-06-16,7020C,MURCIA AEROPUERTO,MURCIA,205,23.4,16.5,01:00,30.2,10:50,06,"2,8","10,3",20:40,"993,9",00,"990,6",18,35.0,89.0,22:20,27.0,Varias,
2020-06-17,7020C,MURCIA AEROPUERTO,MURCIA,205,22.1,16.7,04:40,27.5,15:00,12,"3,3","9,7",11:50,"992,7",08,"989,2",17,58.0,90.0,20:30,38.0,15:00,
2020-06-18,7020C,MURCIA AEROPUERTO,MURCIA,205,23.0,19.1,00:40,27.0,13:30,10,"3,9","10,8",15:10,"993,6",24,"989,1",13,65.0,90.0,00:40,56.0,10:30,
2020-06-19,7020C,MURCIA AEROPUERTO,MURCIA,205,22.6,18.3,23:50,27.0,14:00,12,"3,6","10,3",13:10,"997,7",23,"991,8",02,65.0,88.0,Varias,49.0,18:00,
2020-06-20,7020C,MURCIA AEROPUERTO,MURCIA,205,23.2,16.4,04:20,30.0,14:20,13,"2,5","8,3",12:30,"998,2",Varias,"995,8",17,54.0,85.0,04:20,36.0,16:50,
2020-06-21,7020C,MURCIA AEROPUERTO,MURCIA,205,24.2,17.2,04:50,31.3,15:50,13,"3,1","8,3",15:40,"997,9",Varias,"995,7",17,53.0,81.0,23:59,38.0,10:30,
2020-06-22,7020C,MURCIA AEROPUERTO,MURCIA,205,23.5,17.7,04:20,29.3,11:20,11,"4,4","10,8",14:10,"998,5",08,"995,5",18,50.0,83.0,01:00,32.0,12:20,
2020-06-23,7020C,MURCIA AEROPUERTO,MURCIA,205,24.3,19.9,23:59,28.7,12:30,07,"5,6","10,8",14:30,"996,2",00,"992,6",17,50.0,79.0,Varias,40.0,Varias,
2020-06-24,7020C,MURCIA AEROPUERTO,MURCIA,205,24.5,19.3,04:10,29.7,15:00,09,"3,3","11,9",11:10,"995,0",08,"991,6",04,49.0,82.0,01:50,29.0,15:20,
2020-06-25,7020C,MURCIA AEROPUERTO,MURCIA,205,25.7,20.4,04:00,31.0,11:50,11,"5,3","11,4",16:20,"992,9",00,"989,9",17,41.0,80.0,23:50,29.0,15:20,
2020-06-26,7020C,MURCIA AEROPUERTO,MURCIA,205,24.4,19.7,05:10,29.2,14:10,11,"3,3","10,3",14:50,"992,1",07,"988,9",17,61.0,87.0,22:10,44.0,10:30,
2020-06-27,7020C,MURCIA AEROPUERTO,MURCIA,205,26.4,18.9,04:50,33.9,13:50,20,"2,8","12,5",13:50,"993,4",23,"990,3",Varias,43.0,89.0,Varias,21.0,11:00,
2020-06-28,7020C,MURCIA AEROPUERTO,MURCIA,205,24.1,17.7,04:50,30.5,13:50,14,"2,8","10,8",11:40,"994,6",10,"992,1",03,56.0,87.0,22:10,43.0,10:10,
2020-06-29,7020C,MURCIA AEROPUERTO,MURCIA,205,24.9,18.3,03:00,31.5,15:10,11,"2,8","8,3",13:30,"993,9",10,"990,5",Varias,60.0,94.0,05:40,28.0,16:50,
2020-06-30,7020C,MURCIA AEROPUERTO,MURCIA,205,24.0,17.8,05:00,30.3,11:50,99,"4,7","10,3",Varias,"991,3",00,"987,6",18,61.0,83.0,23:59,35.0,10:50,
2020-07-01,7020C,MURCIA AEROPUERTO,MURCIA,205,26.9,19.5,05:00,34.3,13:30,16,"2,8","8,3",13:40,"989,7",08,"987,1",Varias,51.0,87.0,02:50,21.0,16:20,
2020-07-02,7020C,MURCIA AEROPUERTO,MURCIA,205,25.3,19.9,05:10,30.7,13:20,11,"4,2","10,3",13:50,"991,6",24,"988,0",Varias,53.0,81.0,23:30,31.0,04:10,
2020-07-03,7020C,MURCIA AEROPUERTO,MURCIA,205,25.5,21.1,02:50,29.9,11:50,04,"4,7","11,4",11:40,"997,3",23,"991,2",01,70.0,91.0,03:30,49.0,12:30,
2020-07-04,7020C,MURCIA AEROPUERTO,MURCIA,205,25.0,20.9,05:00,29.0,13:00,14,"3,6","10,3",13:50,"998,2",Varias,"996,0",17,67.0,93.0,Varias,51.0,15:50,
2020-07-05,7020C,MURCIA AEROPUERTO,MURCIA,205,24.4,19.1,05:00,29.6,13:10,11,"3,6","9,2",14:10,"997,8",08,"994,5",Varias,50.0,79.0,Varias,39.0,13:10,
2020-07-06,7020C,MURCIA AEROPUERTO,MURCIA,205,25.6,18.7,04:30,32.4,13:00,11,"3,6","8,9",13:30,"994,6",00,"991,7",Varias,34.0,77.0,Varias,24.0,Varias,
2020-07-07,7020C,MURCIA AEROPUERTO,MURCIA,205,26.2,19.1,04:20,33.2,15:40,12,"3,3","11,9",14:00,"992,6",00,"990,2",17,36.0,88.0,23:40,19.0,09:00,
2020-07-08,7020C,MURCIA AEROPUERTO,MURCIA,205,,,,29.8,12:30,05,"4,7","12,5",82:20,"994,8",22,"991,3",17,61.0,,,40.0,Varias,
2020-07-09,7020C,MURCIA AEROPUERTO,MURCIA,205,26.2,22.3,23:50,30.2,12:00,09,"6,4","12,8",14:00,"993,5",00,"990,1",17,52.0,72.0,22:30,44.0,Varias,
2020-07-10,7020C,MURCIA AEROPUERTO,MURCIA,205,26.0,20.8,05:00,31.2,13:10,11,"4,2","11,4",Varias,"991,7",23,"989,3",17,54.0,88.0,21:50,40.0,13:10,
2020-07-11,7020C,MURCIA AEROPUERTO,MURCIA,205,27.0,21.5,03:50,32.4,13:00,10,"5,3","12,5",13:00,"994,2",22,"990,7",03,52.0,90.0,03:40,35.0,11:30,
2020-07-12,7020C,MURCIA AEROPUERTO,MURCIA,205,26.0,22.2,22:50,29.8,12:20,10,"5,8","15,0",19:10,"995,7",05,"991,5",19,55.0,88.0,00:00,40.0,13:00,
2020-07-13,7020C,MURCIA AEROPUERTO,MURCIA,205,26.2,21.4,02:40,30.9,12:00,10,"5,3","11,4",12:50,"994,8",00,"992,4",17,53.0,87.0,00:40,39.0,11:30,
2020-07-14,7020C,MURCIA AEROPUERTO,MURCIA,205,24.1,21.2,03:40,27.0,15:50,01,"2,5","12,5",19:30,"994,2",00,"989,0",19,73.0,91.0,22:50,59.0,10:40,
2020-07-15,7020C,MURCIA AEROPUERTO,MURCIA,205,24.7,20.2,04:40,29.2,14:10,12,"4,4","11,9",13:30,"994,8",23,"991,5",01,61.0,91.0,01:20,40.0,15:20,
2020-07-16,7020C,MURCIA AEROPUERTO,MURCIA,205,24.7,20.5,04:20,28.9,12:30,99,"4,4","10,3",Varias,"995,6",10,"993,1",17,55.0,87.0,03:50,42.0,08:40,
2020-07-17,7020C,MURCIA AEROPUERTO,MURCIA,205,23.9,18.9,03:50,28.9,14:00,99,"3,6","9,7",13:40,"994,0",00,"990,7",17,63.0,87.0,00:50,47.0,11:00,
2020-07-18,7020C,MURCIA AEROPUERTO,MURCIA,205,24.8,20.6,Varias,28.9,13:10,10,"3,9","9,2",12:50,"993,3",09,"991,0",16,63.0,87.0,00:50,47.0,11:50,
2020-07-19,7020C,MURCIA AEROPUERTO,MURCIA,205,25.8,20.1,04:40,31.6,13:30,14,"3,1","8,9",12:00,"993,4",09,"991,1",17,53.0,91.0,05:00,32.0,Varias,
2020-07-20,7020C,MURCIA AEROPUERTO,MURCIA,205,25.6,20.6,05:30,30.7,14:30,11,"3,9","9,7",12:30,"994,4",23,"991,7",03,60.0,88.0,22:20,39.0,14:00,
2020-07-21,7020C,MURCIA AEROPUERTO,MURCIA,205,26.3,21.5,05:30,31.1,15:40,08,"6,1","12,8",12:50,"995,6",23,"992,5",17,56.0,86.0,03:10,33.0,15:40,
2020-07-22,7020C,MURCIA AEROPUERTO,MURCIA,205,26.4,22.4,23:40,30.3,10:50,11,"5,8","15,0",12:40,"994,9",07,"991,7",17,56.0,81.0,00:30,46.0,10:20,
2020-07-23,7020C,MURCIA AEROPUERTO,MURCIA,205,27.2,21.3,04:40,33.2,14:00,15,"3,1","9,7",14:50,"993,6",00,"990,3",17,52.0,72.0,06:50,33.0,14:40,
2020-07-24,7020C,MURCIA AEROPUERTO,MURCIA,205,26.6,20.6,05:20,32.6,12:10,15,"3,3","8,3",14:00,"991,2",Varias,"989,4",17,61.0,82.0,Varias,45.0,14:20,
2020-07-25,7020C,MURCIA AEROPUERTO,MURCIA,205,26.8,22.1,04:20,31.4,13:50,11,"3,1","9,2",14:00,"992,2",10,"989,2",18,54.0,92.0,02:20,38.0,10:30,
2020-07-26,7020C,MURCIA AEROPUERTO,MURCIA,205,26.5,20.1,03:40,32.9,13:40,12,"3,6","10,8",15:20,"993,5",23,"989,9",04,55.0,87.0,00:50,38.0,10:30,
2020-07-27,7020C,MURCIA AEROPUERTO,MURCIA,205,27.4,21.2,05:00,33.5,12:30,11,"3,6","9,2",13:40,"993,7",10,"991,0",18,48.0,82.0,05:10,23.0,14:40,
2020-07-28,7020C,MURCIA AEROPUERTO,MURCIA,205,28.4,23.9,05:40,32.8,13:40,06,"3,1","10,8",13:40,"991,7",00,"989,0",17,52.0,87.0,Varias,33.0,04:10,
2020-07-29,7020C,MURCIA AEROPUERTO,MURCIA,205,28.0,21.6,04:50,34.4,12:50,10,"4,2","12,8",14:10,"992,6",23,"988,9",02,54.0,90.0,04:50,33.0,12:50,
2020-07-30,7020C,MURCIA AEROPUERTO,MURCIA,205,28.8,23.0,02:50,34.7,12:00,10,"3,3","11,9",13:50,"992,9",08,"990,1",03,60.0,81.0,Varias,38.0,11:20,
2020-07-31,7020C,MURCIA AEROPUERTO,MURCIA,205,28.2,21.7,04:20,34.6,13:30,13,"2,8","8,3",13:00,"992,6",23,"990,3",18,50.0,84.0,21:50,34.0,10:00,
2020-08-01,7020C,MURCIA AEROPUERTO,MURCIA,205,31.1,23.3,05:30,38.9,16:30,23,"2,5","15,6",16:20,"992,9",Varias,"989,2",17,51.0,88.0,05:20,21.0,16:30,
2020-08-02,7020C,MURCIA AEROPUERTO,MURCIA,205,28.0,24.1,02:30,32.0,13:00,14,"3,6","9,7",12:00,"991,6",12,"988,4",Varias,57.0,88.0,21:10,18.0,06:10,
2020-08-03,7020C,MURCIA AEROPUERTO,MURCIA,205,27.6,23.2,05:00,32.0,12:10,12,"4,4","12,5",15:40,"990,7",23,"987,5",15,69.0,89.0,05:40,53.0,12:40,
2020-08-04,7020C,MURCIA AEROPUERTO,MURCIA,205,27.3,23.4,23:59,31.2,14:00,11,"4,7","11,4",12:50,"991,4",08,"988,9",Varias,69.0,91.0,Varias,52.0,13:50,
2020-08-05,7020C,MURCIA AEROPUERTO,MURCIA,205,26.4,21.7,04:50,31.2,12:10,13,"3,9","10,8",14:20,"991,3",Varias,"988,9",16,63.0,89.0,Varias,46.0,13:20,
2020-08-06,7020C,MURCIA AEROPUERTO,MURCIA,205,26.3,21.7,04:40,30.9,12:30,07,"4,4","10,3",16:20,"994,4",24,"991,2",00,57.0,88.0,04:30,38.0,12:00,
2020-08-07,7020C,MURCIA AEROPUERTO,MURCIA,205,26.2,20.5,05:40,32.0,12:30,11,"3,3","9,7",12:40,"996,1",23,"993,8",03,40.0,82.0,Varias,26.0,12:00,
2020-08-08,7020C,MURCIA AEROPUERTO,MURCIA,205,26.5,19.6,04:40,33.4,12:10,10,"2,5","8,9",15:40,"996,5",10,"993,3",17,33.0,74.0,20:40,21.0,10:20,
2020-08-09,7020C,MURCIA AEROPUERTO,MURCIA,205,28.2,21.9,06:00,34.5,12:40,12,"3,3","8,9",13:30,"993,7",00,"989,7",18,31.0,72.0,20:50,24.0,12:40,
2020-08-10,7020C,MURCIA AEROPUERTO,MURCIA,205,28.0,21.4,02:50,34.7,11:30,99,"5,0","10,8",Varias,"991,9",22,"987,7",16,46.0,81.0,20:50,25.0,11:30,
2020-08-11,7020C,MURCIA AEROPUERTO,MURCIA,205,27.3,23.7,00:40,30.9,12:00,09,"6,1","13,3",13:10,"990,8",00,"986,4",18,62.0,93.0,23:30,40.0,09:10,
2020-08-12,7020C,MURCIA AEROPUERTO,MURCIA,205,27.0,21.8,05:40,32.3,13:40,31,"4,2","11,4",01:20,"991,2",09,"988,5",17,57.0,92.0,00:00,45.0,12:10,
2020-08-13,7020C,MURCIA AEROPUERTO,MURCIA,205,27.7,20.7,05:30,34.7,12:20,12,,"11,4",12:30,"991,6",07,"988,6",Varias,,80.0,05:20,30.0,17:20,
2020-08-14,7020C,MURCIA AEROPUERTO,MURCIA,205,25.0,18.6,04:00,31.5,12:50,10,"4,4","11,9",14:40,"991,6",21,"988,7",16,49.0,80.0,22:00,28.0,17:40,
2020-08-15,7020C,MURCIA AEROPUERTO,MURCIA,205,25.9,19.3,02:00,32.5,14:10,20,"3,6","9,2",13:20,"990,8",00,"986,8",18,51.0,76.0,23:00,33.0,13:50,
2020-08-16,7020C,MURCIA AEROPUERTO,MURCIA,205,27.4,21.0,00:50,33.9,12:00,32,"5,6","11,9",05:50,"989,7",09,"987,0",02,26.0,71.0,00:10,18.0,12:00,
2020-08-17,7020C,MURCIA AEROPUERTO,MURCIA,205,28.2,21.5,23:40,34.8,12:20,32,"5,8","10,8",08:00,"990,7",08,"988,7",18,22.0,50.0,00:50,16.0,11:30,
2020-08-18,7020C,MURCIA AEROPUERTO,MURCIA,205,27.6,20.2,03:30,34.9,11:20,33,"5,3","11,4",08:00,"990,6",21,"988,5",Varias,33.0,58.0,20:30,21.0,11:20,
2020-08-19,7020C,MURCIA AEROPUERTO,MURCIA,205,26.2,19.6,04:30,32.7,13:20,11,"3,6","9,7",12:00,"989,8",00,"985,4",18,37.0,65.0,20:10,25.0,15:10,
2020-08-20,7020C,MURCIA AEROPUERTO,MURCIA,205,26.6,20.8,04:30,32.4,14:40,07,"3,3","8,3",13:10,"988,5",24,"984,9",04,47.0,89.0,22:50,24.0,08:40,
2020-08-21,7020C,MURCIA AEROPUERTO,MURCIA,205,28.4,22.0,05:40,34.8,15:20,15,"2,8","7,8",11:40,"992,8",23,"986,9",03,53.0,91.0,05:20,29.0,18:00,
2020-08-22,7020C,MURCIA AEROPUERTO,MURCIA,205,29.2,22.3,01:30,36.1,11:00,11,"5,3","13,3",11:30,"996,0",21,"992,0",Varias,52.0,86.0,Varias,22.0,10:10,
2020-08-23,7020C,MURCIA AEROPUERTO,MURCIA,205,27.2,23.8,00:50,30.7,13:30,09,"5,3","11,9",11:50,"996,1",10,"993,3",18,71.0,89.0,01:30,55.0,12:50,
2020-08-24,7020C,MURCIA AEROPUERTO,MURCIA,205,26.8,23.1,23:59,30.4,13:50,11,"3,6","9,7",12:30,"994,3",Varias,"991,4",18,69.0,88.0,Varias,51.0,12:10,
2020-08-25,7020C,MURCIA AEROPUERTO,MURCIA,205,26.2,20.2,05:50,32.3,11:50,11,"2,5","7,8",12:10,"994,1",23,"991,3",17,57.0,92.0,22:30,41.0,11:10,
2020-08-26,7020C,MURCIA AEROPUERTO,MURCIA,205,27.0,19.9,04:00,34.2,13:20,99,"3,1","8,3",Varias,"995,4",Varias,"993,2",17,54.0,96.0,01:20,37.0,11:30,
2020-08-27,7020C,MURCIA AEROPUERTO,MURCIA,205,28.6,21.3,06:00,36.0,14:00,14,"3,1","9,7",14:20,"995,0",00,"988,8",24,37.0,56.0,00:00,24.0,13:50,
2020-08-28,7020C,MURCIA AEROPUERTO,MURCIA,205,26.8,19.9,05:30,33.7,12:40,16,"3,3","10,3",15:00,"988,8",00,"978,8",24,51.0,78.0,07:40,39.0,00:30,
2020-08-29,7020C,MURCIA AEROPUERTO,MURCIA,205,24.8,19.5,22:40,30.0,12:50,99,"4,4","13,9",14:40,"986,4",24,"978,0",15,52.0,88.0,19:00,19.0,07:10,
2020-08-30,7020C,MURCIA AEROPUERTO,MURCIA,205,21.2,16.9,03:30,25.4,15:10,99,"4,4","9,2",Varias,"993,6",24,"986,3",00,58.0,90.0,00:30,42.0,09:20,
2020-08-31,7020C,MURCIA AEROPUERTO,MURCIA,205,22.2,17.8,04:10,26.5,14:10,10,"3,3","9,7",14:00,"996,0",Varias,"992,8",18,59.0,82.0,23:10,48.0,12:50,
2020-09-01,7020C,MURCIA AEROPUERTO,MURCIA,205,21.8,17.1,03:30,26.4,12:10,13,"2,5","8,3",14:20,"993,2",00,"988,1",16,63.0,89.0,03:20,46.0,12:30,
2020-09-02,7020C,MURCIA AEROPUERTO,MURCIA,205,23.6,19.4,04:00,27.7,15:00,12,"4,2","11,4",14:50,"996,1",Varias,"989,8",Varias,61.0,82.0,Varias,39.0,14:10,
2020-09-03,7020C,MURCIA AEROPUERTO,MURCIA,205,23.8,19.5,05:40,28.0,15:00,11,"3,9","11,9",13:30,"1000,5",22,"995,7",02,62.0,85.0,Varias,46.0,13:20,
2020-09-04,7020C,MURCIA AEROPUERTO,MURCIA,205,23.8,19.6,02:50,28.1,14:10,08,"5,6","12,5",13:50,"1001,0",Varias,"998,1",17,63.0,84.0,Varias,46.0,12:00,
2020-09-05,7020C,MURCIA AEROPUERTO,MURCIA,205,24.0,19.9,02:30,28.2,12:00,13,"3,9","9,7",14:40,"998,4",00,"994,1",Varias,66.0,83.0,02:30,49.0,11:40,
2020-09-06,7020C,MURCIA AEROPUERTO,MURCIA,205,24.2,19.8,23:59,28.7,14:10,11,"3,9","9,2",14:40,"994,8",00,"991,7",18,65.0,85.0,Varias,45.0,11:40,
2020-09-07,7020C,MURCIA AEROPUERTO,MURCIA,205,23.4,18.5,04:40,28.2,14:00,07,"4,4","12,8",19:40,"996,9",23,"991,1",04,70.0,90.0,05:50,54.0,13:30,
2020-09-08,7020C,MURCIA AEROPUERTO,MURCIA,205,22.4,18.3,23:10,26.4,12:30,11,"6,1","12,8",12:50,"998,8",21,"996,3",02,54.0,78.0,23:10,41.0,Varias,
2020-09-09,7020C,MURCIA AEROPUERTO,MURCIA,205,22.7,17.5,04:10,27.9,12:20,10,"5,0","10,8",12:40,"998,1",00,"995,1",15,57.0,80.0,23:40,40.0,11:50,
2020-09-10,7020C,MURCIA AEROPUERTO,MURCIA,205,22.5,17.0,06:10,28.0,Varias,13,"2,8","10,3",13:30,"996,3",00,"992,7",17,61.0,80.0,00:00,48.0,12:10,
2020-09-11,7020C,MURCIA AEROPUERTO,MURCIA,205,23.9,17.1,05:00,30.7,13:00,15,"2,5","9,7",13:20,"992,9",00,"990,2",16,48.0,80.0,00:10,27.0,14:50,
2020-09-12,7020C,MURCIA AEROPUERTO,MURCIA,205,24.4,18.4,05:20,30.4,11:50,12,"3,1","9,7",14:50,"997,9",23,"991,9",02,51.0,82.0,22:50,30.0,13:00,
2020-09-13,7020C,MURCIA AEROPUERTO,MURCIA,205,25.2,21.1,Varias,29.2,12:40,10,"5,0","10,8",11:50,"999,9",22,"997,0",Varias,58.0,87.0,03:10,40.0,10:50,
2020-09-14,7020C,MURCIA AEROPUERTO,MURCIA,205,24.4,20.6,04:50,28.3,13:00,08,"4,4","14,4",23:10,"999,9",11,"995,4",23,63.0,92.0,23:00,50.0,13:00,
2020-09-15,7020C,MURCIA AEROPUERTO,MURCIA,205,25.4,20.6,02:10,30.3,13:00,13,"3,6","8,9",14:40,"998,4",01,"995,5",17,67.0,90.0,01:00,39.0,12:00,
2020-09-16,7020C,MURCIA AEROPUERTO,MURCIA,205,24.8,20.3,04:00,29.3,13:10,13,"3,3","8,3",13:10,"996,7",00,"992,7",18,68.0,89.0,05:30,46.0,14:20,
2020-09-17,7020C,MURCIA AEROPUERTO,MURCIA,205,25.1,21.9,05:20,28.3,14:10,99,"2,8","6,7",Varias,"994,2",09,"990,4",17,77.0,89.0,23:30,63.0,13:20,
2020-09-18,7020C,MURCIA AEROPUERTO,MURCIA,205,21.4,18.9,06:50,23.9,15:20,32,"2,5","9,2",03:50,"995,1",12,"991,2",17,86.0,92.0,Varias,67.0,Varias,
2020-09-19,7020C,MURCIA AEROPUERTO,MURCIA,205,23.0,17.0,05:50,29.1,13:40,99,"3,6","9,7",11:40,"993,8",22,"990,6",16,55.0,94.0,02:40,32.0,11:20,
2020-09-20,7020C,MURCIA AEROPUERTO,MURCIA,205,24.2,19.4,22:20,29.1,12:40,15,"3,1","11,4",14:40,"994,6",09,"991,9",16,57.0,73.0,22:00,35.0,11:40,
2020-09-21,7020C,MURCIA AEROPUERTO,MURCIA,205,24.6,18.9,02:50,30.2,14:30,15,"3,6","10,3",15:20,"993,6",10,"991,1",16,46.0,81.0,02:30,32.0,14:30,
2020-09-22,7020C,MURCIA AEROPUERTO,MURCIA,205,,,,29.2,13:20,17,"2,8","8,3",75:30,"992,3",10,"989,0",18,57.0,,,37.0,12:30,
2020-09-23,7020C,MURCIA AEROPUERTO,MURCIA,205,24.4,18.1,03:50,30.6,13:30,21,"3,1","10,8",14:50,"990,5",Varias,"987,4",14,53.0,82.0,02:30,31.0,13:10,
2020-09-24,7020C,MURCIA AEROPUERTO,MURCIA,205,26.4,20.4,05:40,32.3,16:00,26,"5,3","15,6",18:30,"992,3",09,"989,1",16,40.0,60.0,05:40,23.0,16:00,
